ID,address,price,info,city,state,,
708,"4379 Whittle Ave, Oakland, CA 94602
												","849,000","
3 bds
2 ba
1,156 sqft
",Oakland,CA,,
709,"306 23rd St, Brooklyn, NY 11215
												","849,000","
3 bds
1 ba
1,000 sqft
",Brooklyn,NY,,
710,"1149 Prospect Ave APT 2L, Brooklyn, NY
													11218","849,000","
2 bds
1 ba
5,500 sqft
",Brooklyn,NY,,
711,"15 Serrell Ave, Staten Island, NY 10312","848,000","4 bds3 ba2,192 sqft",New York,NY,,
712,"713 Clinton St #B, Redwood City, CA
													94061","845,000","
2 bds
2 ba
597 sqft
",Redwood City,CA,,
713,"916 Beach Park Blvd APT 61, Foster City,
													CA 94404","842,000","
2 bds
2 ba
1,060 sqft
",Foster City,CA,,
714,"5500 Berks Ct, Plano, TX 75093","840,000","
5 bds
5 ba
4,525 sqft
",Plano,TX,,
715,"5700 Westslope Dr, Austin, TX 78731","839,900","4 bds3 ba2,486 sqft",Austin,TX,,
716,"5326 Cronus St, Los Angeles, CA 90032","839,000","6 bds3 ba2,693 sqft",Los Angeles,CA,,
717,"2514 E Spring St, Seattle, WA 98122
												","839,000","
3 bds
2 ba
1,880 sqft
",Seattle,WA,,
718,"N Wolcott Ave, Chicago, IL 60622","825,000","3 bds3 ba2,000 sqft",Chicago,IL,,
719,"2656 Illion St, San Diego, CA 92110
												","825,000","
3 bds
3 ba
1,831 sqft
",San Diego,CA,,
720,"17897 Aguamiel Rd, San Diego, CA 92127
												","825,000","
3 bds
2 ba
2,142 sqft
",San Diego,CA,,
721,"6465 San Pablo Ave UNIT 606, Oakland, CA
													94608","825,000","
2 bds
2 ba
1,137 sqft
",Oakland,CA,,
722,"436 Costa Mesa Ter APT H, Sunnyvale, CA
													94085","825,000","
2 bds
1 ba
880 sqft
",Sunnyvale,CA,,
723,"16728 NE 98th Pl, Redmond, WA 98052
												","825,000","
3 bds
2 ba
1,730 sqft
",Redmond,WA,,
724,"3016 Avenue I, Brooklyn, NY 11210","824,999","3 bds3 ba1,992 sqft",New York,NY,,
725,"3016 Avenue I, Brooklyn, NY 11210
												","824,999","
3 bds
3 ba
1,992 sqft
",Brooklyn,NY,,
726,"7108 E Carita St, Long Beach, CA 90808
												","820,000","
3 bds
2 ba
1,697 sqft
",Long Beach,CA,,
727,"5928 Auden St, Houston, TX 77005","819,000","2 bds2 ba1,558 sqft",Houston,TX,,
728,"1396 E Michigan Ave, Salt Lake City, UT
													84105","800,000","
4 bds
2 ba
2,392 sqft
",Salt Lake City,UT,,
729,"1037 N Rose St, Burbank, CA 91505
												","799,999","
2 bds
1 ba
1,143 sqft
",Burbank,CA,,
730,"7523 23rd Ave NW, Seattle, WA 98117
												","799,950","
3 bds
2 ba
1,700 sqft
",Seattle,WA,,
731,"5725 Fort Benton Dr, Austin, TX 78735","799,900","4 bds4 ba3,124 sqft",Austin,TX,,
732,"512 S Main St, Burbank, CA 91506
												","799,900","
2 bds
1 ba
1,329 sqft
",Burbank,CA,,
733,"629 La Maison Dr, San Jose, CA 95128
												","799,000","
2 bds
2 ba
1,104 sqft
",San Jose,CA,,
734,"48 Mcadoo Ave, Jersey City, NJ 07305
												","799,000","
7 bds
6 ba
-- sqft
",Jersey City,NJ,,
735,"6225 Hillmont Dr, Oakland, CA 94605
												","799,000","
3 bds
2 ba
1,200 sqft
",Oakland,CA,,
736,"1185 30th St, Oakland, CA 94608
												","799,000","
3 bds
3 ba
1,709 sqft
",Oakland,CA,,
737,"700 E Ocean Blvd UNIT 3101, Long Beach,
													CA 90802","799,000","
2 bds
2 ba
1,080 sqft
",Long Beach,CA,,
738,"832 Euclid St APT 108, Santa Monica, CA
													90403","799,000","
1 bd
1 ba
806 sqft
",Santa Monica,CA,,
739,"150 S San Fernando Blvd UNIT 105,
													Burbank, CA 91502","799,000","
2 bds
2 ba
1,270 sqft
",Burbank,CA,,
740,"90 Flynn Ave APT B, Mountain View, CA
													94043","799,000","
2 bds
1 ba
917 sqft
",Mountain View,CA,,
741,"9104 159th Pl NE #504, Redmond, WA 98052
												","798,000","
3 bds
2.5 ba
1,600 sqft
",Redmond,WA,,
742,"6236 Osler St, San Diego, CA 92111
												","797,500","
3 bds
4 ba
1,980 sqft
",San Diego,CA,,
743,"2353 Marwick Ave, Long Beach, CA 90815
												","795,000","
4 bds
2 ba
1,498 sqft
",Long Beach,CA,,
744,"1524 Yale St APT 4, Santa Monica, CA
													90404","795,000","
1 bd
1 ba
715 sqft
",Santa Monica,CA,,
745,"7620 Bay Pkwy APT 6A, Brooklyn, NY 11214
												","795,000","
3 bds
3 ba
1,300 sqft
",Brooklyn,NY,,
746,"1809 W Clark Ave, Burbank, CA 91506
												","790,000","
3 bds
2 ba
1,000 sqft
",Burbank,CA,,
747,"201 Shearwater Ct W APT 12, Jersey City,
													NJ 07305","789,000","
3 bds
3 ba
1,760 sqft
",Jersey City,NJ,,
748,"3702 Lily St, Oakland, CA 94619
												","789,000","
3 bds
2 ba
1,304 sqft
",Oakland,CA,,
749,"8064 Earl St, Oakland, CA 94605
												","789,000","
3 bds
2 ba
1,506 sqft
",Oakland,CA,,
750,"145 NE 64th St, Seattle, WA 98115
												","788,000","
2 bds
1 ba
2,110 sqft
",Seattle,WA,,
751,"6234 Osler St, San Diego, CA 92111
												","783,500","
3 bds
4 ba
1,980 sqft
",San Diego,CA,,
752,"190 S Sunset Ave, San Jose, CA 95116
												","780,000","
3 bds
2 ba
1,103 sqft
",San Jose,CA,,
753,"3901 Lick Mill Blvd APT 305, Santa
													Clara, CA 95054","780,000","
1 bd
1 ba
900 sqft
",Santa Clara,CA,,
754,"2619 Knoxville Ave, Long Beach, CA 90815
												","779,000","
3 bds
2 ba
1,251 sqft
",Long Beach,CA,,
755,"1521 Thornwood Dr, Downers Grove, IL
												","779,000","
4 bds
4 ba
3,300 sqft
",Downers Grove,IL,,
756,"1425 N Detroit St APT 204, Los Angeles, CA 90046","777,000","3 bds2 ba1,420 sqft",Los Angeles,CA,,
757,"2615 Zaragosa St, Austin, TX 78702","775,000","Studio-- ba2,991 sqft",Austin,TX,,
758,"343 Ezie St, San Jose, CA 95111
												","775,000","
4 bds
2 ba
1,215 sqft
",San Jose,CA,,
759,"700 Grove St APT 10A, Jersey City, NJ
													07310","775,000","
2 bds
2 ba
1,373 sqft
",Jersey City,NJ,,
760,"744 Raymond Ave, Long Beach, CA 90804
												","775,000","
2 bds
2 ba
1,081 sqft
",Long Beach,CA,,
761,"921 N Kenwood St, Burbank, CA 91505
												","775,000","
2 bds
1 ba
1,042 sqft
",Burbank,CA,,
762,"2009 N Edison Blvd, Burbank, CA 91505
												","775,000","
2 bds
1 ba
1,115 sqft
",Burbank,CA,,
763,"1429 S Lawrence Ter, Philadelphia, PA
													19147","774,900","
4 bds
5 ba
2,920 sqft
",Philadelphia,PA,,
764,"347 E Hampton Ave, Salt Lake City, UT
													84111","774,900","
4 bds
5 ba
2,515 sqft
",Salt Lake City,UT,,
765,"7258 Allens Pl, Philadelphia, PA 19119
												","769,999","
4 bds
3 ba
2,700 sqft
",Philadelphia,PA,,
766,"5370 E Canton St, Long Beach, CA 90815
												","769,000","
3 bds
2 ba
1,331 sqft
",Long Beach,CA,,
767,"23707 NE Salal Pl, Redmond, WA 98053
												","769,000","
2 bds
2 ba
1,958 sqft
",Redmond,WA,,
768,"5421 E Monlaco Rd, Long Beach, CA 90808
												","764,900","
3 bds
2 ba
1,335 sqft
",Long Beach,CA,,
769,"300 Bowie St APT 3303, Austin, TX 78703","760,000","2 bds2 ba1,061 sqft",Austin,TX,,
770,"3406 NW Market St #B, Seattle, WA 98107
												","760,000","
2 bds
3 ba
1,370 sqft
",Seattle,WA,,
771,"1801 Stearnlee Ave, Long Beach, CA 90815
												","759,900","
3 bds
1 ba
1,156 sqft
",Long Beach,CA,,
772,"149 Essex St APT 3C, Jersey City, NJ
													07302","759,000","
2 bds
2 ba
936 sqft
",Jersey City,NJ,,
773,"3313 Magnolia St, Oakland, CA 94608
												","759,000","
2 bds
2 ba
1,350 sqft
",Oakland,CA,,
774,"1104 Marcy St #C, Austin, TX 78745","755,000","4 bds4 ba2,144 sqft",Austin,TX,,
775,"10617 Marsh Ln, Dallas, TX 75229
												","750,000","
5 bds
3 ba
3,614 sqft
",Dallas,TX,,
776,"8025 Via San Saba, San Diego, CA 92122
												","750,000","
2 bds
3 ba
1,444 sqft
",San Diego,CA,,
777,"4709 Seeley Ave, Downers Grove, IL 60515
												","750,000","
4 bds
3 ba
2,956 sqft
",Downers Grove,IL,,
778,"1813 S Bush Pl UNIT H, Seattle, WA 98144
												","749,999","
4 bds
4 ba
1,590 sqft
",Seattle,WA,,
779,"2181 Vuelta Grande Ave, Long Beach, CA
													90815","749,900","
3 bds
2 ba
1,649 sqft
",Long Beach,CA,,
780,"505 E 182nd St, Bronx, NY 10457","749,000","5 bds2 ba2,000 sqft",New York,NY,,
781,"15 Belmont Ave, Jersey City, NJ 07304
												","749,000","
5 bds
3 ba
3,358 sqft
",Jersey City,NJ,,
782,"3355 La Selva St APT C, San Mateo, CA
													94403","749,000","
3 bds
2 ba
905 sqft
",San Mateo,CA,,
783,"14214 NE 80th Pl, Redmond, WA 98052
												","749,000","
3 bds
2 ba
1,110 sqft
",Redmond,WA,,
784,"501 Crescent Way APT 5207, San Francisco, CA 94134","748,000","2 bds2 ba1,095 sqft",San Francisco,CA,,
785,"1631 Marina Ct UNIT C, San Mateo, CA
													94403","748,000","
2 bds
1 ba
1,054 sqft
",San Mateo,CA,,
786,"738 Main St UNIT 201, El Segundo, CA
													90245","745,000","
2 bds
2 ba
1,258 sqft
",El-Segundo,CA,,
787,"1759 S 2600 E, Salt Lake City, UT 84108
												","739,000","
3 bds
3 ba
2,631 sqft
",Salt Lake City,UT,,
788,"2721 174th Ave NE, Redmond, WA 98052
												","735,000","
3 bds
3 ba
2,037 sqft
",Redmond,WA,,
789,"1805 N Hollywood Way, Burbank, CA 91505
												","734,900","
2 bds
1 ba
973 sqft
",Burbank,CA,,
790,"Isabel St, Los Angeles, CA 90065","729,999",3 bds2 ba720 sqft,Los Angeles,CA,,
791,"6138 Preston Haven Dr, Dallas, TX 75230
												","729,000","
0.4 acres lot
",Dallas,TX,,
792,"6138 Preston Haven Dr LOT 3, Dallas, TX
													75230","729,000","
0.4 acres lot
",Dallas,TX,,
793,"1070 E 800 S, Salt Lake City, UT 84102
												","729,000","
4 bds
2 ba
2,200 sqft
",Salt Lake City,UT,,
794,"7759 S Ivy Way, Centennial, CO 80112
												","729,000","
6 bds
3 ba
3,246 sqft
",Centennial,CO,,
795,"3239 Iroquois Ave, Long Beach, CA 90808
												","728,900","
3 bds
2 ba
1,733 sqft
",Long Beach,CA,,
796,"10816 Golf Links Rd, Oakland, CA 94605
												","727,900","
3 bds
4 ba
1,792 sqft
",Oakland,CA,,
797,"141-12 219th St, Springfield Gardens, NY 11413","725,000",5 bds3 ba-- sqft,New York,NY,,
798,"6718 S Niagara Ct, Centennial, CO 80112
												","725,000","
4 bds
3 ba
2,807 sqft
",Centennial,CO,,
799,"18624 NE 55th Way E #JJ, Redmond, WA
													98052","724,990","
4 bds
2.25 ba
1,552 sqft
",Redmond,WA,,
800,"1463 S Wasatch Dr, Salt Lake City, UT
													84108","724,900","
3 bds
2 ba
2,007 sqft
",Salt Lake City,UT,,
801,"978 Tamarac St, Denver, CO 80230
												","722,000","
4 bds
4 ba
2,852 sqft
",Denver,CO,,
802,"500 W Middlefield Rd APT 6, Mountain
													View, CA 94043","721,000","
1 bd
1 ba
752 sqft
",Mountain View,CA,,
803,"904 W 62nd St, Los Angeles, CA 90044","720,000","5 bds3 ba1,628 sqft",Los Angeles,CA,,
804,"2111 E 17th St, Long Beach, CA 90804
												","720,000","
4 bds
2 ba
1,795 sqft
",Long Beach,CA,,
805,"18 Bay 17th St #4A, Brooklyn, NY 11214
												","720,000","
3 bds
2 ba
978 sqft
",Brooklyn,NY,,
806,"18 Bay 17 St UNIT 4A, Brooklyn, NY 11214
												","720,000","
3 bds
2 ba
978 sqft
",Brooklyn,NY,,
807,"10509 Gaviota Ave, Granada Hills, CA 91344","719,950","3 bds2 ba2,056 sqft",Los Angeles,CA,,
808,"3324 Hayley Ct, Richardson, TX 75082
												","719,000","
6 bds
4.2 ba
5,040 sqft
",Richardson,TX,,
809,"Grand Bluffview II Plan, Trails of
													Glenwood","713,170","
4 bds
4 ba
3,549 sqft
",Plano,TX,,
810,"3045 Los Prados St APT 216, San Mateo,
													CA 94403","705,000","
2 bds
2 ba
956 sqft
",San Mateo,CA,,
811,"Dayton Plan, Parkside West 60'
												","701,990","
5 bds
5 ba
4,305 sqft
",Irving,TX,,
812,"5320 Diamond Heights Blvd APT 305K, San Francisco, CA 94131","700,000",1 bd1 ba657 sqft,San Francisco,CA,,
813,"5050 Irvington Pl, Los Angeles, CA 90042","700,000","2 bds2 ba1,032 sqft",Los Angeles,CA,,
814,"17010 Harcombe Dr, Charlotte, NC 28277","700,000","5 bds5 ba4,610 sqft",Charlotte,NC,,
815,"4649 Tyrrell St, Oakland, CA 94601
												","700,000","
3 bds
1 ba
1,034 sqft
",Oakland,CA,,
816,"1102 W Isabel St, Burbank, CA 91506
												","700,000","
8,054 sqft lot
",Burbank,CA,,
817,"8109 134th Pl NE, Redmond, WA 98052
												","699,999","
3 bds
1 ba
1,250 sqft
",Redmond,WA,,
818,"Montague Plan, Parkside West 60'
												","699,990","
4 bds
6 ba
4,114 sqft
",Irving,TX,,
819,"206 26th Ave S, Seattle, WA 98144
												","699,950","
3 bds
4 ba
1,328 sqft
",Seattle,WA,,
820,"1523 S Leland St, San Pedro, CA 90731","699,900","3 bds2 ba1,316 sqft",Los Angeles,CA,,
821,"7227 Joyce Way, Dallas, TX 75225
												","699,900","
4 bds
3 ba
2,675 sqft
",Dallas,TX,,
822,"3323 Stuart St, Oakland, CA 94602
												","699,888","
2 bds
1 ba
952 sqft
",Oakland,CA,,
823,"977 Warburton Ave APT 104, Santa Clara,
													CA 95050","699,800","
2 bds
2 ba
876 sqft
",Santa Clara,CA,,
824,"10721 154th St, Jamaica, NY 11433","699,000","5 bds4 ba2,108 sqft",New York,NY,,
825,"755 Florida St UNIT 2, San Francisco, CA 94110","699,000",1 bd1 ba623 sqft,San Francisco,CA,,
826,"3455 Stellar Dr, San Diego, CA 92123
												","699,000","
3 bds
2 ba
1,466 sqft
",San Diego,CA,,
827,"941 W Hawthorn St APT 10, San Diego, CA
													92101","699,000","
1 bd
1 ba
1,025 sqft
",San Diego,CA,,
828,"175 W Saint James St UNIT 1204, San
													Jose, CA 95110","699,000","
1 bd
1 ba
904 sqft
",San Jose,CA,,
829,"77 Hudson St APT 2202, Jersey City, NJ
													07302","699,000","
1 bd
1 ba
731 sqft
",Jersey City,NJ,,
830,"1710 N 120th St, Seattle, WA 98133
												","699,000","
3 bds
2 ba
2,040 sqft
",Seattle,WA,,
831,"900 Cedar St UNIT 310, El Segundo, CA
													90245","699,000","
2 bds
2 ba
1,177 sqft
",El-Segundo,CA,,
832,"1830 Lakeshore Ave APT 406, Oakland, CA
													94606","699,000","
2 bds
2 ba
1,140 sqft
",Oakland,CA,,
833,"288 3rd St UNIT 309, Oakland, CA 94607
												","699,000","
1 bd
1 ba
797 sqft
",Oakland,CA,,
834,"7037 E El Cedral St, Long Beach, CA
													90815","699,000","
3 bds
2 ba
1,192 sqft
",Long Beach,CA,,
835,"3622 Bayview Ave, Brooklyn, NY 11224
												","699,000","
3 bds
2 ba
1,800 sqft
",Brooklyn,NY,,
836,"536 West Rd #A, Compton, CA 90221
												","698,000","
6 bds
4 ba
2,551 sqft
",Long Beach,CA,,
837,"17772 N 77th Way, Scottsdale, AZ 85255
												","698,000","
3 bds
3.5 ba
2,824 sqft
",Scottsdale,AZ,,
838,"2180 Meadowgate Way, San Jose, CA 95132
												","695,000","
4 bds
2 ba
1,317 sqft
",San Jose,CA,,
839,"3555 Ely Ave, Long Beach, CA 90808
												","695,000","
3 bds
2 ba
1,443 sqft
",Long Beach,CA,,
840,"2615 174th Ave NE, Redmond, WA 98052
												","695,000","
3 bds
2.5 ba
1,980 sqft
",Redmond,WA,,
841,"45 Marne Ave, Staten Island, NY 10312","689,900","4 bds3 ba1,912 sqft",New York,NY,,
842,"1702 N Park Dr APT 37, Wilmington, DE
													19806","689,900","
2 bds
2 ba
2,080 sqft
",Wilmington,DE,,
843,"333 NE 92nd St, Seattle, WA 98115
												","689,500","
3 bds
2 ba
1,200 sqft
",Seattle,WA,,
844,"1402 Foxwood Rd, Houston, TX 77008","689,000","3 bds2 ba1,986 sqft",Houston,TX,,
845,"3145 Heather Ridge Dr, San Jose, CA
													95136","688,800","
3 bds
2 ba
1,434 sqft
",San Jose,CA,,
846,"3746 Mykonos Ln UNIT 115, San Diego, CA
													92130","688,500","
2 bds
3 ba
1,202 sqft
",San Diego,CA,,
847,"917 2nd St APT 103, Santa Monica, CA
													90403","685,000","
1 bd
1 ba
682 sqft
",Santa Monica,CA,,
848,"6327 S Olive St, Centennial, CO 80111
												","685,000","
6 bds
4 ba
3,634 sqft
",Centennial,CO,,
849,"5315 N Washington Blvd, Indianapolis, IN
													46220","685,000","
5 bds
4 ba
3,928 sqft
",Indianapolis,IN,,
850,"5725 Meadowhaven Dr, Plano, TX 75093
												","682,000","
4 bds
4 ba
3,815 sqft
",Plano,TX,,
851,"260 King St UNIT 553, San Francisco, CA 94107","680,000",1 bd1 ba556 sqft,San Francisco,CA,,
852,"1001 S 8th St, Philadelphia, PA 19147
												","680,000","
3 bds
3 ba
2,400 sqft
",Philadelphia,PA,,
853,"4242 W Kling St, Burbank, CA 91505
												","680,000","
3 bds
3 ba
1,473 sqft
",Burbank,CA,,
854,"6839 N 73rd St, Scottsdale, AZ 85250
												","680,000","
2 bds
2 ba
2,032 sqft
",Scottsdale,AZ,,
855,"23053 N 90th Way, Scottsdale, AZ 85255
												","680,000","
4 bds
2.5 ba
2,571 sqft
",Scottsdale,AZ,,
856,"3081 Palo Verde Ave, Long Beach, CA
													90808","679,900","
3 bds
1 ba
946 sqft
",Long Beach,CA,,
857,"219-09 67th Ave #C, Oakland Gardens, NY 11364","679,000","3 bds2 ba1,050 sqft",New York,NY,,
858,"501 West Ave #1602, Austin, TX 78701","675,000",1 bd2 ba846 sqft,Austin,TX,,
859,"1529 Barton Springs Rd APT 25, Austin, TX 78704","675,000","2 bds3 ba1,984 sqft",Austin,TX,,
860,"3132 Richmond St, Philadelphia, PA 19134
												","675,000","
Studio
-- ba
3,087 sqft
",Philadelphia,PA,,
861,"2309 Copper Ridge Rd, Arlington, TX
													76006","675,000","
5 bds
6 ba
6,524 sqft
",Arlington,TX,,
862,"6289 S Monaco Way, Centennial, CO 80111
												","675,000","
4 bds
3 ba
2,818 sqft
",Centennial,CO,,
863,"113 Augustine Cut Off, Wilmington, DE
													19803","675,000","
3 bds
3 ba
5,600 sqft
",Wilmington,DE,,
864,"130 Ponds Ln, Wilmington, DE 19807
												","675,000","
3 bds
4 ba
4,276 sqft
",Wilmington,DE,,
865,"7425 E Via De Luna Dr, Scottsdale, AZ
												","674,990","
3 bds
3 ba
2,406 sqft
",Scottsdale,AZ,,
866,"4812 Mcbreyer Pl, Keller, TX 76244
												","672,500","
5 bds
4 ba
4,493 sqft
",Fort Worth,TX,,
867,"Residence 1 End Plan, Oakland - Wattling
													Lane","669,990","
3 bds
3 ba
1,620 sqft
",Oakland,CA,,
868,"160 1st St APT 402, Jersey City, NJ
													07302","669,500","
1 bd
1 ba
731 sqft
",Jersey City,NJ,,
869,"4192 Zenobia St, Denver, CO 80212
												","665,000","
3 bds
1 ba
1,537 sqft
",Denver,CO,,
870,"2025 4th St UNIT 107A, Santa Monica, CA
													90405","665,000","
1 bd
1 ba
615 sqft
",Santa Monica,CA,,
871,"Renew Plan, Vitality Collection
												","664,900","
4 bds
4 ba
3,169 sqft
",Denver,CO,,
872,"3967 Wattling St, Oakland, CA","659,990","
3 bds
3 ba
1,278 sqft
",Oakland,CA,,
873,"635 E Elmwood Ave UNIT 306, Burbank, CA
													91501","659,956","
3 bds
2 ba
1,559 sqft
",Burbank,CA,,
874,"3628A 36th Ave S, Seattle, WA 98144
												","659,880","
3 bds
2 ba
1,507 sqft
",Seattle,WA,,
875,"13956 Wyandotte St, Van Nuys, CA 91405","659,000","3 bds2 ba1,436 sqft",Los Angeles,CA,,
876,"Purslane Plan, Parkside West 60'
												","650,990","
5 bds
4 ba
3,732 sqft
",Irving,TX,,
877,"234 E 14th St APT 6D, New York, NY 10003","650,000",1 bd1 ba765 sqft,New York,NY,,
878,"1234 Wilshire Blvd APT 224, Los Angeles, CA 90017","650,000","2 bds2 ba1,030 sqft",Los Angeles,CA,,
879,"2870 S High St, Denver, CO 80210
												","650,000","
4 bds
2 ba
1,698 sqft
",Denver,CO,,
880,"573 N G St, Salt Lake City, UT 84103
												","650,000","
3 bds
2 ba
2,189 sqft
",Salt Lake City,UT,,
881,"5322 Marina Pacifica Dr N, Long Beach,
													CA 90803","650,000","
1 bd
2 ba
1,066 sqft
",Long Beach,CA,,
882,"711 S Bayshore Blvd APT 23, San Mateo,
													CA 94401","650,000","
2 bds
1 ba
740 sqft
",San Mateo,CA,,
883,"8273 S Saint Paul Way, Centennial, CO
													80122","650,000","
4 bds
3 ba
3,463 sqft
",Centennial,CO,,
884,"3815 SW 106th St, Seattle, WA 98146
												","649,950","
4 bds
1 ba
2,200 sqft
",Seattle,WA,,
885,"6659 Yosemite Ln, Dallas, TX 75214
												","649,900","
3 bds
2 ba
1,854 sqft
",Dallas,TX,,
886,"1323 Grant St, Downers Grove, IL 60515
												","649,900","
4 bds
4 ba
2,154 sqft
",Downers Grove,IL,,
887,"10613 Chestnut Ridge Rd, Austin, TX 78726","649,000","5 bds4 ba4,074 sqft",Austin,TX,,
888,"225-229 W Glenrosa Ave, Phoenix, AZ
													85013","649,000","
Studio
-- ba
-- sqft
",Phoenix,AZ,,
889,"802 N Delaware St APT 201, San Mateo, CA
													94401","649,000","
1 bd
1 ba
758 sqft
",San Mateo,CA,,
890,"573 Chester St, Brooklyn, NY 11212
												","649,000","
5 bds
3 ba
2,440 sqft
",Brooklyn,NY,,
891,"17022 Calle Trevino UNIT 12, San Diego,
													CA 92127","645,000","
3 bds
4 ba
1,460 sqft
",San Diego,CA,,
892,"613 S Logan St, Denver, CO 80209
												","645,000","
2 bds
2 ba
1,457 sqft
",Denver,CO,,
893,"3959 Wattling St, Oakland, CA","639,990","
2 bds
4 ba
1,398 sqft
",Oakland,CA,,
894,"2967 Clermont St, Denver, CO 80207
												","639,900","
4 bds
2 ba
2,472 sqft
",Denver,CO,,
895,"10807 Paso Robles Ave, Granada Hills, CA 91344","639,000","3 bds2 ba1,332 sqft",Los Angeles,CA,,
896,"66 Belmont Ave, Jersey City, NJ 07304
												","639,000","
3 bds
2 ba
1,068 sqft
",Jersey City,NJ,,
897,"346 Dunsmuir Ter UNIT 5, Sunnyvale, CA
													94085","639,000","
1 bd
1 ba
630 sqft
",Sunnyvale,CA,,
898,"6 Channel Ln, Hampton, VA 23664
												","639,000","
3 bds
3 ba
2,207 sqft
",Hampton,VA,,
899,"2639 N Downing St, Denver, CO 80205
												","635,000","
2 bds
2 ba
1,573 sqft
",Denver,CO,,
900,"2639 Downing St, Denver, CO 80205
												","635,000","
2 bds
3 ba
1,573 sqft
",Denver,CO,,
901,"8430 E Via De Encanto, Scottsdale, AZ
													85258","630,000","
3 bds
2 ba
2,159 sqft
",Scottsdale,AZ,,
902,"4907 Seeley Ave, Downers Grove, IL 60515
												","630,000","
3 bds
3 ba
2,064 sqft
",Downers Grove,IL,,
903,"7024 Mistflower Ln, Dallas, TX","629,820","
4 bds
4 ba
2,543 sqft
",Dallas,TX,,
904,"289 Monahan Ave, Staten Island, NY 10314","629,000","3 bds2 ba1,470 sqft",New York,NY,,
905,"612 Bennington Pl, Charlotte, NC 28211","625,000","4 bds4 ba3,078 sqft",Charlotte,NC,,
906,"400 S Lafayette St #807 & 808,
													Denver, CO 80209","625,000","
3 bds
3 ba
1,582 sqft
",Denver,CO,,
